words,ebay_trend,arima_trend,lstm_trend,sarima_trend,tes_trend,ma_trend
ar.m_قائمة_شخصيات_أبطال_الديجيتال_(الجزء_الأول),False,False,False,False,False,False
ar.m_قائمة_شخصيات_ألف_ليلة_وليلة,False,False,False,False,False,False
ar.m_قائمة_شخصيات_دراغون_بول,False,False,False,False,True,False
ar.m_قائمة_شخصيات_كابتن_ماجد,False,False,True,False,False,False
ar.m_قائمة_شخصيات_مسلسل_الزير_سالم,False,False,False,True,False,False
ar.m_قائمة_شخصيات_مسلسل_وادي_الذئاب,True,False,False,False,False,False
ar.m_قائمة_شعراء_العربية,False,False,False,False,False,False
ar.m_قائمة_شيوخ_الأزهر,False,False,False,True,False,False
ar.m_قائمة_صحف_ومجلات_مصر,False,False,True,False,False,True
ar.m_قائمة_طائرات_القوات_الجوية_المصرية,False,False,False,False,False,False
ar.m_قائمة_علماء_الدين_المسلمين_السنة,False,False,False,False,False,False
ar.m_قائمة_علماء_المسلمين,False,False,True,False,False,False
ar.m_قائمة_علماء_المسلمين_والعرب,False,False,True,False,False,False
ar.m_قائمة_قرى_محافظة_الشرقية,False,False,False,False,True,False
ar.m_قائمة_قرى_محافظة_بني_سويف,False,False,False,False,False,False
ar.m_قائمة_كليات_الطب_في_المملكة_العربية_السعودية,False,False,False,False,False,False
ar.m_قائمة_لاعبي_مانشستر_يونايتد,False,False,False,True,False,False
ar.m_قائمة_لاعبي_نادي_الزمالك,False,False,False,False,False,False
ar.m_قائمة_مأكولات_سورية,False,False,False,False,False,False
ar.m_قائمة_محافظات_السعودية,False,False,True,False,False,False
ar.m_قائمة_محافظات_الكويت,False,False,False,False,False,False
ar.m_قائمة_مدارس_علم_النفس,False,False,True,False,False,True
ar.m_قائمة_مدن_أستراليا,False,False,True,False,False,False
ar.m_قائمة_مدن_إيران,False,False,False,False,False,False
ar.m_قائمة_مدن_الأردن,False,False,False,False,False,False
ar.m_قائمة_مدن_البحرين,False,False,False,False,False,False
ar.m_قائمة_مدن_الجزائر,False,False,False,False,False,False
ar.m_قائمة_مدن_السودان,True,False,False,False,False,False
ar.m_قائمة_مدن_المغرب,False,False,True,False,False,False
ar.m_قائمة_مدن_المملكة_المتحدة,False,False,False,False,True,False
ar.m_قائمة_مدن_الولايات_المتحدة_حسب_عدد_السكان,False,False,False,False,False,False
ar.m_قائمة_مدن_تركيا,False,False,True,False,False,False
ar.m_قائمة_مدن_سورية,False,False,False,False,False,False
ar.m_قائمة_مدن_كندا,False,False,False,True,False,False
ar.m_قائمة_مدن_لبنان,False,False,False,False,False,False
ar.m_قائمة_مدن_ليبيا,False,False,False,False,False,False
ar.m_قائمة_مدن_مصر,False,False,False,False,False,False
ar.m_قائمة_مدن_وقرى_روسيا,False,False,False,False,False,False
ar.m_قائمة_مرادفات_الحب,False,False,False,False,False,False
ar.m_قائمة_مساجد_حول_العالم,False,False,True,False,False,False
ar.m_قائمة_مشاهير_المسيحيين_العرب,False,False,False,False,False,False
ar.m_قائمة_مطارات_السعودية,False,False,True,False,False,False
ar.m_قائمة_معتقلي_غوانتنامو,False,True,False,False,True,False
ar.m_قائمة_معدات_القوات_المسلحة_(مصر),True,False,False,False,False,False
ar.m_قائمة_مغنون_لبنانيون,True,False,False,False,False,False
ar.m_قائمة_مغنيات_لبنانيات,True,False,False,False,False,False
ar.m_قائمة_ملوك_سبأ_وحمير,False,False,False,True,False,False
ar.m_قائمة_مناسبات_الشيعة,False,False,False,False,False,False
ar.m_قائمة_مناطق_الكويت,False,False,False,False,False,False
ar.m_قائمة_نسب_الكوليسترول_في_الأطعمة,False,False,False,False,False,False
ar.m_قائمة_هدافي_كأس_العالم_لكرة_القدم,False,False,False,False,True,False
ar.m_قائمة_وزراء_خارجية_الولايات_المتحدة,False,False,False,True,False,False
ar.m_قائمة_ولايات_الجزائر_حسب_السكان,True,False,False,False,False,False
ar.m_قابلية_القسمة,False,False,True,False,False,False
ar.m_قابوس_بن_سعيد,True,False,False,False,True,False
ar.m_قادرية,True,False,False,False,False,True
ar.m_قارئة_الفنجان,True,False,True,True,False,False
ar.m_قاسم_ملحو,False,False,False,False,False,False
ar.m_قاضي,False,False,False,False,False,False
ar.m_قاعدة_بيانات_الأفلام_الإباحية_على_الإنترنت,False,False,False,False,False,False
ar.m_قافية,False,False,False,False,False,False
ar.m_قالب:شخصيات_مسلسل_باب_الحارة_الجزء_السابع,False,False,True,False,False,False
ar.m_قاموس_أكسفورد_الإنجليزي,False,False,False,False,False,False
ar.m_قانون_(آلة_موسيقية),False,False,True,True,False,False
ar.m_قانون_الجذب_العام_لنيوتن,False,False,False,False,False,False
ar.m_قانون_الجنسية_الإيطالي,False,False,False,False,False,False
ar.m_قانون_الجنسية_الكندي,False,False,False,False,False,False
ar.m_قانون_الجنسية_الكويتي,False,False,False,False,False,False
ar.m_قانون_الغازات_المثالية,False,False,False,True,False,False
ar.m_قانون_بويل,False,False,False,False,False,True
ar.m_قانون_كولوم,False,False,False,True,False,True
ar.m_قانون_مورفي,False,False,True,False,False,False
ar.m_قانون_نيوتن_الأول,False,False,True,False,False,False
ar.m_قانون_نيوتن_الثاني,False,False,False,False,False,False
ar.m_قانون_هوك,False,False,True,True,False,False
ar.m_قبائل_اليمن,False,False,True,True,False,False
ar.m_قبائل_سلطنة_عُمان,False,False,False,False,False,False
ar.m_قبائل_سوريا,False,False,False,False,False,False
ar.m_قبائل_ليبيا,False,False,False,False,False,False
ar.m_قبالة_(يهودية),True,False,False,False,False,False
ar.m_قبة_الصخرة,False,False,False,False,True,False
ar.m_قبر_فاطمة_الزهراء,False,False,False,True,False,False
ar.m_قبعات_التفكير_الست,False,False,False,False,False,False
ar.m_قبول_(مسلسل),False,False,True,True,False,False
ar.m_قبيلة_آل_مرة,False,False,False,False,True,False
ar.m_قبيلة_البقارة_(البكارة),False,False,True,False,False,False
ar.m_قبيلة_السهول,False,False,False,False,False,False
ar.m_قبيلة_الفضول,False,False,True,True,False,True
ar.m_قبيلة_زعب,False,False,False,False,False,False
ar.m_قبيلة_زهران,False,False,False,False,False,False
ar.m_قبيلة_قايى,False,False,False,False,False,False
ar.m_قتيبة_بن_مسلم_الباهلي,False,False,False,False,False,False
ar.m_قحطان,False,False,False,False,False,False
ar.m_قدرة_(فيزياء),False,False,True,True,False,False
ar.m_قذف_(أحياء),False,False,False,False,False,False
ar.m_قراءة,False,False,False,True,False,False
ar.m_قراصنة_الكاريبي_(سلسلة_أفلام),False,False,True,False,False,False
ar.m_قرامطة,False,False,False,False,False,False
ar.m_قرحة_فراش,False,False,True,False,False,False
ar.m_قرد,False,False,False,True,False,False
ar.m_قرص_صلب,False,False,True,True,False,False
ar.m_قرفة,False,False,False,True,False,False
ar.m_قرنفل,False,True,False,False,False,False
ar.m_قرنية_مخروطية,False,False,False,False,False,False
ar.m_قرية,True,False,False,False,False,False
ar.m_قس,False,False,False,False,False,False
ar.m_قسطرة_قلبية_(طب),False,False,True,False,False,False
ar.m_قسطنطين_الأول,False,True,True,True,True,False
ar.m_قسنطينة,False,False,True,False,False,False
ar.m_قشطة_(نبات),False,False,False,False,False,False
ar.m_قشعريرة,False,False,False,True,False,False
ar.m_قصاص_(إسلام),True,False,False,False,False,False
ar.m_قصب_السكر,False,False,False,False,False,False
ar.m_قصة_(أدب),False,False,False,False,False,True
ar.m_قصة_الخلق_البابلية,True,False,False,True,False,False
ar.m_قصة_شتاء_(مسلسل),False,False,False,False,False,False
ar.m_قصدير,False,False,True,False,False,False
ar.m_قصر_الحمراء,True,False,True,False,True,True
ar.m_قصر_النظر,False,False,False,True,False,False
ar.m_قصر_بكنغهام,False,False,False,False,False,False
ar.m_قصر_طوب_قابي,False,False,False,False,False,False
ar.m_قصور_النخامية,False,False,False,False,False,False
ar.m_قصي_بن_كلاب,True,True,False,True,False,False
ar.m_قصي_صدام_حسين,False,False,True,False,False,False
ar.m_قصيدة,False,False,False,False,False,False
ar.m_قضمة_الصقيع,False,False,True,False,False,False
ar.m_قضيب,False,False,False,False,False,False
ar.m_قضيب_اصطناعي,False,False,True,False,False,False
ar.m_قضيب_الإنسان,False,False,False,False,False,False
ar.m_قضية_الماسة_الزرقاء,False,False,False,False,False,False
ar.m_قطب_شمالي,False,False,False,True,False,False
ar.m_قطة_شرودنغر,False,False,False,False,False,False
ar.m_قطع_الأشجار,True,False,False,False,False,False
ar.m_قطع_مكافئ,False,False,False,False,False,False
ar.m_قلب_الأسد_(فيلم),True,False,False,False,False,False
ar.m_قلعة_الكرك,True,False,False,False,False,False
ar.m_قلعة_حلب,False,False,False,False,False,False
ar.m_قلعة_صلاح_الدين_الأيوبي_(القاهرة),False,False,False,True,False,False
ar.m_قلعة_قايتباي,False,False,True,False,False,False
ar.m_قلق,False,False,True,False,False,False
ar.m_قلقاس,False,False,False,False,False,False
ar.m_قلقلة,False,False,False,False,False,True
ar.m_قم,False,False,True,False,False,False
ar.m_قناة_الجزيرة,False,False,False,False,False,False
ar.m_قناة_السويس_الجديدة,False,False,False,False,False,False
ar.m_قناة_العربي,False,False,False,True,False,True
ar.m_قناة_العربية,False,False,False,False,False,False
ar.m_قناة_بداية,False,False,False,False,False,False
ar.m_قناة_فور_شباب,False,False,False,False,False,False
ar.m_قناص_بغداد,False,False,True,False,False,False
ar.m_قنب,False,False,False,False,False,False
ar.m_قنبلة_هيدروجينية,True,True,False,True,False,False
ar.m_قنصوه_الغوري,False,False,False,False,False,False
ar.m_قنفذ,False,False,True,True,False,False
ar.m_قهوة_الكوبي_لواك,False,False,False,False,False,False
ar.m_قهوة_عربية,False,False,False,False,False,False
ar.m_قوات_الأمن_الخاصة_السعودية,False,False,True,False,False,True
ar.m_قوات_الحرس_الجمهوري_(مصر),False,False,False,False,False,False
ar.m_قوات_الدفاع_الجوي_(مصر),True,False,False,False,False,False
ar.m_قوات_الصاعقة_(مصر),False,False,False,True,False,False
ar.m_قواعد_اللغة_الألمانية_الحديثة,True,False,False,True,False,False
ar.m_قواعد_اللغة_الإنجليزية,False,False,True,False,False,False
ar.m_قواعد_اللغة_الروسية,False,False,True,True,False,False
ar.m_قوانين_الغازات,False,False,True,False,False,False
ar.m_قوانين_لعبة_كرة_القدم,True,False,True,True,False,False
ar.m_قوبلاي_خان,False,False,False,False,False,False
ar.m_قوة_الطرد_المركزي,False,False,True,False,False,False
ar.m_قوة_جي,False,False,False,False,True,False
ar.m_قوس_قزح,False,False,False,False,False,False
ar.m_قولون,False,False,False,False,False,False
ar.m_قوم_تبع,False,False,False,False,False,False
ar.m_قوم_عاد,True,False,False,False,False,False
ar.m_قومية_عربية,False,False,False,False,False,False
ar.m_قونية,False,False,True,False,False,False
ar.m_قوى_فان_دير_فالس,False,False,False,True,False,False
ar.m_قيام_الدولة_العثمانية,False,False,True,False,False,False
ar.m_قيامة_يسوع,False,False,False,False,False,True
ar.m_قيثارة,False,True,False,False,False,False
ar.m_قيراط_(وحدة_كتلة),False,False,False,False,False,False
ar.m_قيراط_(وحدة_مساحة),False,False,True,False,False,False
