words,rmse,trend_points
ar_التركيبة_السكانية_في_مصر,16.713825276886254,9
ar_التصنيف_الأكاديمي_لجامعات_العالم,28.02391627960267,6
ar_التهاب_الجيوب,15.291180420958662,3
ar_التهاب_السحايا,19.684959822455117,10
ar_التوحيد_في_الإسلام,22.30927216266762,5
ar_التوراة,19.779134423431863,6
ar_الثورة_البلشفية,21.55890477098606,3
ar_الثورة_العربية_الكبرى,22.788288137894583,9
ar_الجامع_الأزهر,27.999723677301144,7
ar_الجامع_الأموي_(دمشق),22.872043398684806,10
ar_الجزائر,24.1967954862452,6
ar_الجزائر_(مدينة),18.748308190615298,10
ar_الجمهورية_العربية_المتحدة,26.18681676840538,6
ar_الحبيب_بورقيبة,14.861364415683125,5
ar_الحج_في_الإسلام,19.111295001924002,8
ar_الحجر_الأسود,21.229034914659174,9
ar_الحرب_الأهلية_الأمريكية,22.070950892532277,9
ar_الحرب_الأهلية_اللبنانية,27.658369768184976,9
ar_الحرب_الأهلية_اليمنية_(2015-الآن),21.72133902356422,4
ar_الحرب_الباردة,23.893660638036312,6
ar_الحرب_العالمية_الأولى,13.708723719074634,6
